caption;link;year;km;color;price;price_unit;date;city;district;brand;model
77;Hatasız boyasız Auris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-boyasiz-auris-874850872/detay;2013;127000;Beyaz;169000;TL;2020-10-29;Eskişehir;Odunpazarı;Toyota;Auris
78;HATASIZ BOYASIZ FABRİKASYON EKSTRALI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-boyasiz-fabrikasyon-ekstrali-866704195/detay;2016;83000;Mavi;143000;TL;2020-10-29;Sakarya;Akyazı;Toyota;Auris
79;Sahibinden yetkili servis bakımlı Toyota Auris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-yetkili-servis-bakimli-toyota-auris-874700439/detay;2015;78005;Beyaz;106000;TL;2020-10-29;Ankara;Çankaya;Toyota;Auris
80;2013 MODEL TOYOTA AURİS / DİZEL, OTOMATİK VİTES, CAM TAVAN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2013-model-toyota-auris-dizel-otomatik-vites-cam-tavan-874834740/detay;2013;175000;Gümüş Gri;157500;TL;2020-10-29;Ankara;Çankaya;Toyota;Auris
81;2015 model 1.33 life EXTRA AKSESUARLl benzinLPG MAKYAJLI KASA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2015-model-1.33-life-extra-aksesuarll-benzinlpg-makyajli-kasa-874828001/detay;2015;141000;Beyaz;118750;TL;2020-10-29;İstanbul;Avcılar;Toyota;Auris
82;Memurdan Temiz Toyota Auris Lpg'li 6 Vites;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-memurdan-temiz-toyota-auris-lpg-li-6-vites-874807610/detay;2013;177732;Beyaz;128500;TL;2020-10-29;İzmir;Bayraklı;Toyota;Auris
83;memurdan temiz;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-memurdan-temiz-874822588/detay;2015;110000;Beyaz;115000;TL;2020-10-29;Malatya;Battalgazi;Toyota;Auris
84;Full Servis bakımlı Tek Kisi Tarafından Kullanılmış;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-full-servis-bakimli-tek-kisi-tarafindan-kullanilmis-874792580/detay;2014;212000;Beyaz;137000;TL;2020-10-29;Balıkesir;Ayvalık;Toyota;Auris
85;TAKAS OLUR 2017 MODEL TOYOTA AURIS 56 BİN KM DE 1.33;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-takas-olur-2017-model-toyota-auris-56-bin-km-de-1.33-874811142/detay;2017;56000;Beyaz;123000;TL;2020-10-29;Antalya;Muratpaşa;Toyota;Auris
86;Yetkili servis bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-yetkili-servis-bakimli-874808826/detay;2012;105000;Füme;155000;TL;2020-10-29;Gümüşhane;Torul;Toyota;Auris
87;BOYASIZ DEĞİŞENSİZ ORİJİNAL KM DOKTORDAN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-boyasiz-degisensiz-orijinal-km-doktordan-874773068/detay;2009;220000;Siyah;105000;TL;2020-10-29;Çorum;Osmancık;Toyota;Auris
88;2012 TOYOTA AURİS 1.4 D-4D COMFORT EXTRA OTOMATİK F 1 İÇİ BEJ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2012-toyota-auris-1.4-d-4d-comfort-extra-otomatik-f-1-ici-bej-874807002/detay;2012;139000;Beyaz;118750;TL;2020-10-29;Adana;Seyhan;Toyota;Auris
89;ÇEÇENLER 2012 AURİS 1.4 D-4D COMFORT EXTRA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-cecenler-2012-auris-1.4-d-4d-comfort-extra-866632045/detay;2012;216000;Gri;113500;TL;2020-10-29;İstanbul;Bağcılar;Toyota;Auris
90;İLK SAHİBİNDEN 2014 KASIM ÇIKIŞLI HATASIZ AZ KİLOMETRELİ AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ilk-sahibinden-2014-kasim-cikisli-hatasiz-az-kilometreli-auris-874760794/detay;2014;51000;Beyaz;137000;TL;2020-10-29;Kocaeli;Gebze;Toyota;Auris
91;DEDEMAN MOTOR'S TOYOTA AURİS 1,4 D-4D ADVANCE SKYPACK M BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-dedeman-motor-s-toyota-auris-1%2C4-d-4d-advance-skypack-m-boyasiz-874782153/detay;2013;1e+05;Beyaz;181000;TL;2020-10-29;Antalya;Muratpaşa;Toyota;Auris
