caption;link;year;km;color;price;price_unit;date;city;district;brand;model
83;2013 Active Plus HATASIZ BOYASIZ FUL ORJİNAL FİAT LİNEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2013-active-plus-hatasiz-boyasiz-ful-orjinal-fiat-linea-870873125/detay;2013;230000;Beyaz;75000;TL;2020-10-31;İstanbul;Bahçelievler;Fiat;Linea
84;Servis bakımlı Linea 2014;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-servis-bakimli-linea-2014-875080330/detay;2014;164000;Beyaz;83000;TL;2020-10-31;İstanbul;Küçükçekmece;Fiat;Linea
85;POYRAZ'DAN 2017*BOYASI­Z*LİNEA+1.3 M.JET+95 HP+GSR'Lİ+*POP PK.*;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-poyraz-dan-2017-boyasiz-linea-plus1.3-m.jet-plus95-hp-plusgsr-li-plus-pop-pk-867355604/detay;2017;99600;Beyaz;111500;TL;2020-10-31;Mersin;Silifke;Fiat;Linea
86;2015 FİAT LİNEA POP HATA BOYA DEĞİŞEN PARÇA YOK;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2015-fiat-linea-pop-875148659/detay;2015;158250;Beyaz;98500;TL;2020-10-31;Sakarya;Adapazarı;Fiat;Linea
87;IŞIKLAR OTOMOTİVDEN 2017 MODEL FİAT LİNEA 1.3 MULTİJET POP;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-isiklar-otomotivden-2017-model-fiat-linea-1.3-multijet-pop-856288464/detay;2017;157000;Bordo;98500;TL;2020-10-31;Bursa;Nilüfer;Fiat;Linea
88;HATASIZ DIZEL EURO5 MOTOR EXPERTIZ GARANTILI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-dizel-euro5-motor-expertiz-garantili-875147763/detay;2012;181000;Beyaz;79900;TL;2020-10-31;Kocaeli;Kartepe;Fiat;Linea
89;tek parça boyalı harici hatasız temiz dir;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-tek-parca-boyali-harici-hatasiz-temiz-dir-875142923/detay;2009;230200;Füme;76500;TL;2020-10-31;Manisa;Salihli;Fiat;Linea
90;İLK SAHİBİNDEN HATASIZ BOYASIZ 62.500 KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-ilk-sahibinden-hatasiz-boyasiz-62.500-km-de-870576838/detay;2012;62500;Gri;110000;TL;2020-10-31;İzmir;Torbalı;Fiat;Linea
91;1.6 Dizel 2012 Model En Ful Paket;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-1.6-dizel-2012-model-en-ful-paket-867349538/detay;2012;108000;Beyaz;99000;TL;2020-10-31;Edirne;Merkez;Fiat;Linea
92;Sahibinden kusursuz temizlikte yeni göğüs;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-kusursuz-temizlikte-yeni-gogus-875017869/detay;2012;150000;Gri;93000;TL;2020-10-31;Trabzon;Of;Fiat;Linea
93;fırsat araç, değerlendirmeden geçme;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-firsat-arac-degerlendirmeden-gecme-875144286/detay;2012;169000;Beyaz;93000;TL;2020-10-31;Denizli;Merkezefendi;Fiat;Linea
94;linea değişen , boya ,hasar yok;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-linea-degisen-boya-hasar-yok-875143581/detay;2012;181000;Gümüş Gri;77000;TL;2020-10-31;Mersin;Tarsus;Fiat;Linea
95;FİAT Linea 1.3 MultiJet Pop / HATASIZ /;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-fiat-linea-1.3-multijet-pop-hatasiz-875144108/detay;2015;218000;Beyaz;92500;TL;2020-10-31;Trabzon;Akçaabat;Fiat;Linea
96;2012MODEL/LİNEA 1.3M.JET 90 BG/ACTİVE PLUS/200.000K­M/ÇELİKJANTLI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2012model-linea-1.3m.jet-90-bg-active-plus-200.000km-celikjantli-867354554/detay;2012;2e+05;Siyah;63750;TL;2020-10-31;Bursa;Yıldırım;Fiat;Linea
97;2013 FİA T LİNEA KM DÜŞÜK;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2013-fia-t-linea-km-dusuk-867367038/detay;2013;110000;Beyaz;77000;TL;2020-10-31;Mersin;Toroslar;Fiat;Linea
