caption;link;year;km;color;price;price_unit;date;city;district;brand;model
60;YES GROUP OTOMOTİVDEN 2013 AUDİ A-3 1.6TDI SEDAN HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-yes-group-otomotivden-2013-audi-a-3-1.6tdi-sedan-hatasiz-boyasiz-875259063/detay;2013;122000;Beyaz;241900;TL;2020-11-01;Aydın;Kuşadası;Audi;A3
61;110 HP LET BİXZENON YENİ NESİL MOTOR;https://www.sahibinden.com/ilan/vasita-otomobil-audi-110-hp-let-bixzenon-yeni-nesil-motor-856516230/detay;2014;159000;Siyah;235900;TL;2020-11-01;Hatay;İskenderun;Audi;A3
62;2005 OTOMATİK S LINE A3 LED PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2005-otomatik-s-line-a3-led-paket-874146739/detay;2005;289000;Kırmızı;91000;TL;2020-11-01;İstanbul;Küçükçekmece;Audi;A3
63;2015 AUDI A3 SEDAN 1.6 TDİ AMBITION + S-LINE ORJİNAL 72.180KM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2015-audi-a3-sedan-1.6-tdi-ambition-plus-s-line-orjinal-72.180km-827876385/detay;2015;72180;Siyah;325000;TL;2020-11-01;Aydın;Efeler;Audi;A3
64;HATASIZ BOYASIZ ÖZEL RENK A3 SEDAN SIFIR HATA;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hatasiz-boyasiz-ozel-renk-a3-sedan-sifir-hata-844012368/detay;2016;44500;Lacivert;342500;TL;2020-11-01;İstanbul;Zeytinburnu;Audi;A3
65;ADRES21AUTODAN OTOMATİK CAM TAVAN;https://www.sahibinden.com/ilan/vasita-otomobil-audi-adres21autodan-otomatik-cam-tavan-863503319/detay;2016;240000;Beyaz;235000;TL;2020-11-01;Diyarbakır;Kayapınar;Audi;A3
66;YEŞİLBAŞ 2019 / AUDİ A3 30 TDİ / 19.000 KM / DYNAMİC+PRESTİJ+CAM;https://www.sahibinden.com/ilan/vasita-otomobil-audi-yesilbas-2019-audi-a3-30-tdi-19.000-km-dynamic-plusprestij-pluscam-866581123/detay;2019;19000;Beyaz;336000;TL;2020-11-01;Şanlıurfa;Haliliye;Audi;A3
67;2005 AUDİ A3 S-LİNE 1.6 DÜZ MOTOR TAM OTOMATİK F/1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2005-audi-a3-s-line-1.6-duz-motor-tam-otomatik-f-1-867127491/detay;2005;185000;Gümüş Gri;108900;TL;2020-11-01;İstanbul;Beykoz;Audi;A3
68;2016 AUDI A3 1.6 TDI SPORTBACK+ELK.PAR­K+BLUETOOTH+PARK RADAR+LED;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2016-audi-a3-1.6-tdi-sportback-pluselk.park-plusbluetooth-pluspark-radar-plusled-867245792/detay;2016;148000;Siyah;235000;TL;2020-11-01;Kocaeli;İzmit;Audi;A3
69;OTOMATIK VİTES LPGLİ COK TEMİZ 1.6;https://www.sahibinden.com/ilan/vasita-otomobil-audi-otomatik-vites-lpgli-cok-temiz-1.6-856538766/detay;2011;198000;Siyah;137000;TL;2020-11-01;İstanbul;Ümraniye;Audi;A3
